date,time,constant,position,expected,received
Oct-20-2024,17:26:51,Phi,686,5,4
Oct-20-2024,17:26:51,Phi,686,5,6
Oct-20-2024,17:26:57,Phi,688,9,0
Oct-20-2024,17:26:57,Phi,688,9,1
Oct-20-2024,17:26:58,Phi,689,4,2
Oct-20-2024,17:26:58,Phi,689,4,8
Oct-20-2024,17:26:58,Phi,689,4,3
Oct-20-2024,17:26:58,Phi,689,4,7
Oct-20-2024,17:26:58,Phi,689,4,9
Oct-20-2024,17:26:59,Phi,689,4,0
Oct-20-2024,17:26:59,Phi,689,4,1
Oct-20-2024,17:26:59,Phi,689,4,2
Oct-20-2024,17:26:59,Phi,689,4,9
Oct-20-2024,17:26:59,Phi,689,4,3
Oct-20-2024,17:26:59,Phi,689,4,8
Oct-20-2024,17:26:59,Phi,690,6,7
Oct-20-2024,17:27:00,Phi,690,6,5
Oct-20-2024,17:27:30,Phi,702,1,3
Oct-20-2024,17:27:46,Phi,715,4,0
Oct-20-2024,17:27:46,Phi,715,4,1
Oct-20-2024,17:27:46,Phi,715,4,9
Oct-20-2024,17:27:47,Phi,715,4,2
Oct-20-2024,17:27:47,Phi,715,4,8
Oct-20-2024,17:27:47,Phi,715,4,3
Oct-20-2024,17:27:47,Phi,715,4,7
Oct-20-2024,17:27:47,Phi,716,9,6
Oct-20-2024,17:27:48,Phi,716,9,5
Oct-20-2024,17:27:50,Phi,716,9,0
Oct-20-2024,17:27:50,Phi,716,9,1
Oct-20-2024,17:27:51,Phi,717,4,2
Oct-20-2024,17:27:51,Phi,717,4,8
Oct-20-2024,17:27:52,Phi,717,4,3
Oct-20-2024,17:27:53,Phi,717,4,8
Oct-20-2024,17:27:53,Phi,718,9,7
Oct-20-2024,17:27:53,Phi,718,9,5
Oct-20-2024,17:27:53,Phi,718,9,6
Oct-20-2024,17:28:02,Phi,721,0,4
Oct-20-2024,17:28:03,Phi,722,9,2
Oct-20-2024,17:28:04,Phi,722,9,1
Oct-20-2024,17:28:05,Phi,722,9,2
Oct-20-2024,17:28:05,Phi,723,0,3
Oct-20-2024,17:28:05,Phi,723,0,8
Oct-20-2024,17:28:05,Phi,723,0,4
Oct-20-2024,17:28:24,Phi,739,0,4
Oct-20-2024,17:28:25,Phi,739,0,5
Oct-20-2024,17:28:25,Phi,739,0,1
Oct-20-2024,17:28:30,Phi,741,7,2
Oct-20-2024,17:28:35,Phi,743,6,5
Oct-20-2024,17:28:35,Phi,743,6,1
Oct-20-2024,17:28:37,Phi,743,6,0
Oct-20-2024,17:28:38,Phi,743,6,1
Oct-20-2024,17:28:38,Phi,743,6,2
Oct-20-2024,17:28:38,Phi,743,6,8
Oct-20-2024,17:28:38,Phi,743,6,3
Oct-20-2024,17:28:38,Phi,743,6,7
Oct-20-2024,17:28:38,Phi,743,6,4
Oct-20-2024,17:28:38,Phi,744,1,5
Oct-20-2024,17:28:49,Phi,746,7,1
Oct-20-2024,17:28:50,Phi,746,7,9
Oct-20-2024,17:28:50,Phi,746,7,2
Oct-20-2024,17:28:50,Phi,746,7,8
Oct-20-2024,17:28:50,Phi,746,7,3
Oct-20-2024,17:28:50,Phi,747,0,4
Oct-20-2024,17:28:50,Phi,747,0,6
Oct-20-2024,17:28:52,Phi,747,0,1
Oct-20-2024,17:28:52,Phi,748,5,2
Oct-20-2024,17:28:52,Phi,748,5,9
Oct-20-2024,17:29:05,Phi,757,2,0
Oct-20-2024,17:29:06,Phi,757,2,1
Oct-20-2024,17:29:06,Phi,757,2,9
Oct-20-2024,17:29:06,Phi,758,9,8
Oct-20-2024,17:29:06,Phi,758,9,3
Oct-20-2024,17:29:06,Phi,758,9,7
Oct-20-2024,17:29:07,Phi,758,9,4
Oct-20-2024,17:29:07,Phi,758,9,7
Oct-20-2024,17:29:07,Phi,758,9,5
Oct-20-2024,17:29:07,Phi,758,9,6
Oct-20-2024,17:29:07,Phi,758,9,1
Oct-20-2024,17:29:08,Phi,759,9,2
Oct-20-2024,17:29:08,Phi,759,9,0
Oct-20-2024,17:29:09,Phi,759,9,8
Oct-20-2024,17:29:10,Phi,759,9,0
Oct-20-2024,17:29:10,Phi,759,9,1
Oct-20-2024,17:29:11,Phi,760,0,2
Oct-20-2024,17:29:11,Phi,760,0,8
Oct-20-2024,17:29:11,Phi,760,0,3
Oct-20-2024,17:29:13,Phi,761,9,1
Oct-20-2024,17:29:14,Phi,762,8,2
Oct-20-2024,17:29:15,Phi,762,8,9
Oct-20-2024,17:29:16,Phi,762,8,2
Oct-20-2024,17:29:16,Phi,762,8,0
Oct-20-2024,17:29:16,Phi,762,8,4
Oct-20-2024,17:29:16,Phi,763,1,5
Oct-20-2024,17:29:26,Phi,768,5,6
Oct-20-2024,17:29:36,Phi,775,2,0
Oct-20-2024,17:29:36,Phi,775,2,1
Oct-20-2024,17:29:36,Phi,775,2,9
Oct-20-2024,17:29:37,Phi,776,4,8
Oct-20-2024,17:29:37,Phi,776,4,3
Oct-20-2024,17:29:37,Phi,776,4,7
Oct-20-2024,17:29:38,Phi,777,7,6
Oct-20-2024,17:29:39,Phi,777,7,8
Oct-20-2024,17:29:39,Phi,777,7,1
Oct-20-2024,17:29:39,Phi,777,7,9
Oct-20-2024,17:29:51,Phi,787,2,0
Oct-20-2024,17:29:52,Phi,787,2,1
Oct-20-2024,17:29:52,Phi,787,2,9
Oct-20-2024,17:29:52,Phi,788,0,8
Oct-20-2024,17:29:52,Phi,788,0,3
Oct-20-2024,17:29:53,Phi,788,0,7
Oct-20-2024,17:29:53,Phi,788,0,4
Oct-20-2024,17:29:53,Phi,788,0,6
Oct-20-2024,17:29:53,Phi,788,0,5
Oct-20-2024,17:29:54,Phi,788,0,1
Oct-20-2024,17:29:54,Phi,788,0,2
Oct-20-2024,17:29:54,Phi,788,0,9
Oct-20-2024,17:29:56,Phi,789,1,9
Oct-20-2024,17:29:56,Phi,789,1,2
Oct-20-2024,17:29:56,Phi,789,1,8
Oct-20-2024,17:29:56,Phi,789,1,7
Oct-20-2024,17:29:56,Phi,789,1,4
Oct-20-2024,17:29:56,Phi,789,1,6
Oct-20-2024,17:29:57,Phi,789,1,3
Oct-20-2024,17:29:57,Phi,789,1,5
Oct-20-2024,17:29:57,Phi,790,7,9
Oct-20-2024,17:30:07,Phi,793,9,0
Oct-20-2024,17:30:08,Phi,793,9,1
Oct-20-2024,17:30:08,Phi,794,9,2
Oct-20-2024,17:30:08,Phi,794,9,8
Oct-20-2024,17:30:08,Phi,794,9,3
Oct-20-2024,17:30:08,Phi,794,9,7
Oct-20-2024,17:30:09,Phi,794,9,5
Oct-20-2024,17:30:09,Phi,794,9,6
Oct-20-2024,17:30:09,Phi,794,9,4
Oct-20-2024,17:30:09,Phi,794,9,5
Oct-20-2024,17:30:09,Phi,794,9,1
Oct-20-2024,17:30:10,Phi,795,7,0
Oct-20-2024,17:30:12,Phi,795,7,0
Oct-20-2024,17:30:12,Phi,795,7,1
Oct-20-2024,17:30:12,Phi,795,7,9
Oct-20-2024,17:30:12,Phi,795,7,2
Oct-20-2024,17:30:12,Phi,795,7,8
Oct-20-2024,17:30:13,Phi,795,7,3
Oct-20-2024,17:30:13,Phi,797,7,6
Oct-20-2024,17:30:17,Phi,797,7,1
Oct-20-2024,17:30:17,Phi,797,7,0
Oct-20-2024,17:30:17,Phi,797,7,2
Oct-20-2024,17:30:17,Phi,797,7,9
Oct-20-2024,17:30:17,Phi,797,7,3
Oct-20-2024,17:30:17,Phi,797,7,8
Oct-20-2024,17:30:18,Phi,797,7,4
Oct-20-2024,17:30:19,Phi,798,1,6
Oct-20-2024,17:30:20,Phi,798,1,4
Oct-20-2024,17:30:20,Phi,798,1,5
Oct-20-2024,17:30:20,Phi,799,7,2
Oct-20-2024,17:30:28,Phi,803,2,7
Oct-20-2024,17:30:32,Phi,805,7,0
Oct-20-2024,17:30:33,Phi,805,7,1
Oct-20-2024,17:30:33,Phi,805,7,9
Oct-20-2024,17:30:33,Phi,805,7,2
Oct-20-2024,17:30:33,Phi,805,7,8
Oct-20-2024,17:30:33,Phi,805,7,3
Oct-20-2024,17:30:33,Phi,805,7,4
Oct-20-2024,17:30:34,Phi,805,7,6
Oct-20-2024,17:30:34,Phi,805,7,5
Oct-20-2024,17:30:34,Phi,805,7,2
Oct-20-2024,17:30:35,Phi,805,7,3
Oct-20-2024,17:30:35,Phi,806,7,8
Oct-20-2024,17:30:35,Phi,806,7,1
Oct-20-2024,17:30:36,Phi,806,7,9
Oct-20-2024,17:30:36,Phi,806,7,0
Oct-20-2024,17:30:36,Phi,806,7,2
Oct-20-2024,17:30:36,Phi,806,7,9
Oct-20-2024,17:30:36,Phi,806,7,3
Oct-20-2024,17:30:36,Phi,806,7,4
Oct-20-2024,17:30:37,Phi,806,7,6
Oct-20-2024,17:30:37,Phi,806,7,5
Oct-20-2024,17:30:38,Phi,807,5,4
Oct-20-2024,17:30:38,Phi,807,5,8
Oct-20-2024,17:30:40,Phi,807,5,0
Oct-20-2024,17:30:41,Phi,807,5,1
Oct-20-2024,17:30:41,Phi,807,5,3
Oct-20-2024,17:30:41,Phi,807,5,8
Oct-20-2024,17:30:42,Phi,807,5,9
Oct-20-2024,17:30:42,Phi,807,5,3
Oct-20-2024,17:30:42,Phi,808,9,7
Oct-20-2024,17:30:52,Phi,808,9,0
Oct-20-2024,17:30:52,Phi,808,9,1
Oct-20-2024,17:30:53,Phi,810,7,8
Oct-20-2024,17:30:53,Phi,810,7,3
Oct-20-2024,17:30:56,Phi,810,7,0
Oct-20-2024,17:30:56,Phi,810,7,1
Oct-20-2024,17:30:57,Phi,810,7,2
Oct-20-2024,17:30:57,Phi,810,7,8
Oct-20-2024,17:30:57,Phi,810,7,3
Oct-20-2024,17:30:57,Phi,811,7,4
Oct-20-2024,17:30:58,Phi,811,7,6
Oct-20-2024,17:31:07,Phi,811,7,0
Oct-20-2024,17:31:07,Phi,811,7,1
Oct-20-2024,17:31:07,Phi,811,7,2
Oct-20-2024,17:31:07,Phi,811,7,8
Oct-20-2024,17:31:07,Phi,811,7,3
Oct-20-2024,17:31:07,Phi,812,8,4
Oct-20-2024,17:31:07,Phi,812,8,6
Oct-20-2024,17:31:08,Phi,812,8,7
Oct-20-2024,17:31:08,Phi,812,8,3
Oct-20-2024,17:31:08,Phi,812,8,9
Oct-20-2024,17:31:08,Phi,812,8,4
Oct-20-2024,17:31:09,Phi,812,8,3
Oct-20-2024,17:31:09,Phi,812,8,4
Oct-20-2024,17:31:09,Phi,812,8,2
Oct-20-2024,17:31:09,Phi,812,8,3
Oct-20-2024,17:31:09,Phi,812,8,0
Oct-20-2024,17:31:09,Phi,812,8,1
Oct-20-2024,17:31:09,Phi,812,8,3
Oct-20-2024,17:31:09,Phi,812,8,4
Oct-20-2024,17:31:10,Phi,812,8,4
Oct-20-2024,17:31:10,Phi,814,2,3
Oct-20-2024,17:31:16,Phi,814,2,0
Oct-20-2024,17:31:16,Phi,814,2,1
Oct-20-2024,17:31:16,Phi,814,2,9
Oct-20-2024,17:31:16,Phi,815,5,8
Oct-20-2024,17:31:16,Phi,815,5,3
Oct-20-2024,17:31:16,Phi,815,5,7
Oct-20-2024,17:31:16,Phi,815,5,4
Oct-20-2024,17:31:17,Phi,815,5,9
Oct-20-2024,17:31:17,Phi,815,5,3
Oct-20-2024,17:31:17,Phi,815,5,8
Oct-20-2024,17:31:17,Phi,815,5,8
Oct-20-2024,17:31:18,Phi,816,6,3
Oct-20-2024,17:31:18,Phi,816,6,4
Oct-20-2024,17:31:18,Phi,816,6,8
Oct-20-2024,17:31:18,Phi,816,6,1
Oct-20-2024,17:31:19,Phi,816,6,0
Oct-20-2024,17:31:19,Phi,816,6,4
Oct-20-2024,17:31:19,Phi,816,6,2
Oct-20-2024,17:31:19,Phi,816,6,9
Oct-20-2024,17:31:19,Phi,816,6,7
Oct-20-2024,17:31:19,Phi,816,6,3
Oct-20-2024,17:31:19,Phi,816,6,3
Oct-20-2024,17:31:20,Phi,816,6,5
Oct-20-2024,17:31:20,Phi,816,6,2
Oct-20-2024,17:31:20,Phi,816,6,4
Oct-20-2024,17:31:20,Phi,816,6,9
Oct-20-2024,17:31:20,Phi,816,6,5
Oct-20-2024,17:31:20,Phi,816,6,1
Oct-20-2024,17:31:20,Phi,816,6,9
Oct-20-2024,17:31:20,Phi,816,6,1
Oct-20-2024,17:31:21,Phi,816,6,7
Oct-20-2024,17:31:21,Phi,816,6,2
Oct-20-2024,17:31:21,Phi,816,6,7
Oct-20-2024,17:31:21,Phi,816,6,8
Oct-20-2024,17:31:21,Phi,816,6,3
Oct-20-2024,17:31:21,Phi,816,6,5
Oct-20-2024,17:31:21,Phi,816,6,3
Oct-20-2024,17:31:21,Phi,816,6,7
Oct-20-2024,17:31:22,Phi,816,6,1
Oct-20-2024,17:31:22,Phi,816,6,9
Oct-20-2024,17:31:22,Phi,816,6,3
Oct-20-2024,17:31:22,Phi,816,6,0
Oct-20-2024,17:31:22,Phi,816,6,1
Oct-20-2024,17:31:23,Phi,816,6,0
Oct-20-2024,17:31:23,Phi,816,6,9
Oct-20-2024,17:31:24,Phi,816,6,3
Oct-20-2024,17:31:24,Phi,816,6,4
Oct-20-2024,17:31:24,Phi,816,6,8
Oct-20-2024,17:31:24,Phi,816,6,8
Oct-20-2024,17:31:24,Phi,816,6,3
Oct-20-2024,17:31:24,Phi,816,6,7
Oct-20-2024,17:31:45,Phi,820,3,1
Oct-20-2024,17:31:45,Phi,820,3,2
Oct-20-2024,17:31:45,Phi,821,2,4
Oct-20-2024,17:31:46,Phi,821,2,5
Oct-20-2024,17:31:47,Phi,821,2,1
Oct-20-2024,17:31:47,Phi,822,0,3
Oct-20-2024,17:31:48,Phi,822,0,4
Oct-20-2024,17:32:04,Phi,834,8,9
Oct-20-2024,17:32:12,Phi,836,5,2
Oct-20-2024,17:32:13,Phi,836,5,1
Oct-20-2024,17:32:13,Phi,836,5,2
Oct-20-2024,17:32:13,Phi,836,5,3
Oct-20-2024,17:32:13,Phi,836,5,3
Oct-20-2024,17:32:15,Phi,837,6,1
Oct-20-2024,17:32:15,Phi,837,6,2
Oct-20-2024,17:32:16,Phi,837,6,3
Oct-20-2024,17:32:16,Phi,837,6,4
Oct-20-2024,17:32:16,Phi,837,6,5
Oct-20-2024,17:32:17,Phi,838,2,7
Oct-20-2024,17:32:21,Phi,838,2,9
Oct-20-2024,17:32:22,Phi,838,2,0
Oct-20-2024,17:32:22,Phi,838,2,1
Oct-20-2024,17:32:23,Phi,838,2,9
Oct-20-2024,17:32:23,Phi,840,5,3
Oct-20-2024,17:32:24,Phi,840,5,7
Oct-20-2024,17:32:24,Phi,840,5,4
Oct-20-2024,17:32:24,Phi,840,5,6
Oct-20-2024,17:32:25,Phi,841,5,2
Oct-20-2024,17:32:32,Phi,842,1,2
Oct-20-2024,17:32:54,Phi,866,3,7
Oct-20-2024,17:33:57,Phi,889,2,0
Oct-20-2024,17:33:57,Phi,889,2,1
Oct-20-2024,17:33:57,Phi,889,2,9
Oct-20-2024,17:33:57,Phi,890,9,8
Oct-20-2024,17:33:58,Phi,890,9,3
Oct-20-2024,17:33:59,Phi,890,9,0
Oct-20-2024,17:33:59,Phi,890,9,1
Oct-20-2024,17:33:59,Phi,890,9,2
Oct-20-2024,17:34:00,Phi,890,9,8
Oct-20-2024,17:34:00,Phi,890,9,3
Oct-20-2024,17:34:00,Phi,890,9,7
Oct-20-2024,17:34:00,Phi,890,9,4
Oct-20-2024,17:34:00,Phi,890,9,7
Oct-20-2024,17:34:01,Phi,890,9,5
Oct-20-2024,17:34:01,Phi,890,9,6
Oct-20-2024,17:34:01,Phi,890,9,5
Oct-20-2024,17:34:02,Phi,890,9,1
Oct-20-2024,17:34:06,Phi,891,5,1
Oct-20-2024,17:34:06,Phi,891,5,2
Oct-20-2024,17:34:07,Phi,891,5,3
Oct-20-2024,17:34:07,Phi,891,5,4
Oct-20-2024,17:34:07,Phi,892,2,5
Oct-20-2024,17:34:11,Phi,892,2,0
Oct-20-2024,17:34:12,Phi,892,2,9
Oct-20-2024,17:34:12,Phi,892,2,8
Oct-20-2024,17:34:12,Phi,892,2,7
Oct-20-2024,17:34:12,Phi,892,2,7
Oct-20-2024,17:34:13,Phi,892,2,6
Oct-20-2024,17:34:13,Phi,892,2,5
Oct-20-2024,17:34:13,Phi,892,2,4
Oct-20-2024,17:34:13,Phi,892,2,4
Oct-20-2024,17:34:13,Phi,892,2,3
Oct-20-2024,17:34:14,Phi,893,3,2
Oct-20-2024,17:34:15,Phi,893,3,0
Oct-20-2024,17:34:15,Phi,893,3,9
Oct-20-2024,17:34:15,Phi,893,3,9
Oct-20-2024,17:34:16,Phi,893,3,8
Oct-20-2024,17:34:16,Phi,893,3,7
Oct-20-2024,17:34:16,Phi,893,3,6
Oct-20-2024,17:34:16,Phi,893,3,5
Oct-20-2024,17:34:16,Phi,893,3,4
Oct-20-2024,17:34:17,Phi,894,0,2
Oct-20-2024,17:34:17,Phi,894,0,1
Oct-20-2024,17:34:26,Phi,895,4,9
Oct-20-2024,17:34:26,Phi,895,4,8
Oct-20-2024,17:34:43,Phi,907,7,0
Oct-20-2024,17:34:43,Phi,907,7,9
Oct-20-2024,17:34:44,Phi,907,7,8
Oct-20-2024,17:34:44,Phi,908,8,7
Oct-20-2024,17:34:45,Phi,908,8,0
Oct-20-2024,17:34:45,Phi,908,8,9
Oct-20-2024,17:34:46,Phi,909,8,7
Oct-20-2024,17:34:53,Phi,913,1,0
Oct-20-2024,17:34:54,Phi,913,1,9
Oct-20-2024,17:34:54,Phi,913,1,8
Oct-20-2024,17:34:54,Phi,913,1,8
Oct-20-2024,17:34:54,Phi,913,1,7
Oct-20-2024,17:34:54,Phi,913,1,6
Oct-20-2024,17:34:54,Phi,913,1,6
Oct-20-2024,17:34:55,Phi,913,1,5
Oct-20-2024,17:34:55,Phi,913,1,4
Oct-20-2024,17:34:55,Phi,913,1,4
Oct-20-2024,17:34:55,Phi,913,1,3
Oct-20-2024,17:34:55,Phi,913,1,2
Oct-20-2024,17:34:56,Phi,914,9,0
Oct-20-2024,17:34:57,Phi,915,9,8
Oct-20-2024,17:34:57,Phi,915,9,7
Oct-20-2024,17:34:58,Phi,915,9,0
Oct-20-2024,17:35:03,Phi,917,2,9
Oct-20-2024,17:35:03,Phi,917,2,9
Oct-20-2024,17:35:04,Phi,917,2,0
Oct-20-2024,17:35:05,Phi,917,2,9
Oct-20-2024,17:35:05,Phi,917,2,8
Oct-20-2024,17:35:05,Phi,917,2,7
Oct-20-2024,17:35:05,Phi,917,2,7
Oct-20-2024,17:35:05,Phi,917,2,6
Oct-20-2024,17:35:05,Phi,917,2,5
Oct-20-2024,17:35:06,Phi,917,2,5
Oct-20-2024,17:35:06,Phi,917,2,4
Oct-20-2024,17:35:06,Phi,917,2,3
Oct-20-2024,17:35:06,Phi,918,7,2
Oct-20-2024,17:35:09,Phi,918,7,0
Oct-20-2024,17:35:10,Phi,918,7,9
Oct-20-2024,17:35:10,Phi,918,7,8
Oct-20-2024,17:35:10,Phi,918,7,8
Oct-20-2024,17:35:10,Phi,919,0,6
Oct-20-2024,17:35:11,Phi,919,0,5
Oct-20-2024,17:35:18,Phi,922,6,0
Oct-20-2024,17:35:18,Phi,922,6,3
Oct-20-2024,17:35:30,Phi,928,5,0
Oct-20-2024,17:35:30,Phi,928,5,9
Oct-20-2024,17:35:32,Phi,928,5,9
Oct-20-2024,17:35:32,Phi,928,5,8
Oct-20-2024,17:35:32,Phi,928,5,7
Oct-20-2024,17:35:32,Phi,928,5,3
Oct-20-2024,17:35:32,Phi,928,5,6
Oct-20-2024,17:35:32,Phi,928,5,4
Oct-20-2024,17:35:33,Phi,929,3,2
Oct-20-2024,17:35:33,Phi,929,3,1
Oct-20-2024,17:35:33,Phi,929,3,7
Oct-20-2024,17:35:33,Phi,929,3,2
Oct-20-2024,17:35:34,Phi,929,3,8
Oct-20-2024,17:35:34,Phi,930,2,9
Oct-20-2024,17:35:34,Phi,930,2,4
Oct-20-2024,17:35:34,Phi,930,2,0
Oct-20-2024,17:35:35,Phi,930,2,8
Oct-20-2024,17:35:35,Phi,930,2,1
Oct-20-2024,17:35:35,Phi,930,2,6
Oct-20-2024,17:35:35,Phi,931,1,3
Oct-20-2024,17:35:36,Phi,931,1,8
Oct-20-2024,17:35:36,Phi,931,1,4
Oct-20-2024,17:35:42,Phi,934,8,0
Oct-20-2024,17:35:43,Phi,934,8,9
Oct-20-2024,17:35:43,Phi,934,8,1
Oct-20-2024,17:35:43,Phi,934,8,2
Oct-20-2024,17:35:43,Phi,934,8,7
Oct-20-2024,17:35:43,Phi,934,8,3
Oct-20-2024,17:35:43,Phi,934,8,3
Oct-20-2024,17:35:43,Phi,934,8,6
Oct-20-2024,17:35:44,Phi,934,8,4
Oct-20-2024,17:35:44,Phi,934,8,7
Oct-20-2024,17:35:44,Phi,934,8,3
Oct-20-2024,17:35:44,Phi,934,8,6
Oct-20-2024,17:35:45,Phi,934,8,4
Oct-20-2024,17:35:45,Phi,934,8,5
Oct-20-2024,17:35:45,Phi,934,8,2
Oct-20-2024,17:35:45,Phi,934,8,3
Oct-20-2024,17:35:45,Phi,934,8,1
Oct-20-2024,17:35:45,Phi,934,8,9
Oct-20-2024,17:35:46,Phi,934,8,1
Oct-20-2024,17:35:46,Phi,934,8,0
Oct-20-2024,17:35:46,Phi,934,8,0
Oct-20-2024,17:35:46,Phi,934,8,9
Oct-20-2024,17:35:46,Phi,935,1,8
Oct-20-2024,17:35:47,Phi,935,1,7
Oct-20-2024,17:35:47,Phi,935,1,3
Oct-20-2024,17:35:47,Phi,935,1,6
Oct-20-2024,17:35:48,Phi,935,1,5
Oct-20-2024,17:35:48,Phi,935,1,5
Oct-20-2024,17:35:48,Phi,936,9,1
Oct-20-2024,17:35:50,Phi,936,9,0
Oct-20-2024,17:35:50,Phi,937,8,2
Oct-20-2024,17:35:50,Phi,937,8,4
Oct-20-2024,17:35:50,Phi,937,8,3
Oct-20-2024,17:37:40,Phi,686,5,7
Oct-20-2024,17:37:43,Phi,687,2,7
Oct-20-2024,17:37:44,Phi,687,2,5
Oct-20-2024,17:38:08,Phi,696,8,0
Oct-20-2024,17:38:09,Phi,696,8,0
Oct-20-2024,17:40:57,Phi,829,1,3
Oct-20-2024,17:41:15,Phi,838,2,0
Oct-20-2024,17:41:15,Phi,838,2,9
Oct-20-2024,17:41:15,Phi,838,2,8
Oct-20-2024,17:41:15,Phi,838,2,7
Oct-20-2024,17:41:16,Phi,838,2,6
Oct-20-2024,17:41:16,Phi,838,2,5
Oct-20-2024,17:41:16,Phi,838,2,4
Oct-20-2024,17:41:17,Phi,838,2,3
Oct-20-2024,17:41:19,Phi,839,8,1
Oct-20-2024,17:41:19,Phi,839,8,2
Oct-20-2024,17:41:20,Phi,839,8,3
Oct-20-2024,17:41:20,Phi,839,8,4
Oct-20-2024,17:41:20,Phi,839,8,5
Oct-20-2024,17:41:21,Phi,839,8,6
Oct-20-2024,17:41:21,Phi,839,8,7
Oct-20-2024,17:41:24,Phi,840,5,1
Oct-20-2024,17:41:24,Phi,840,5,2
Oct-20-2024,17:41:24,Phi,840,5,3
Oct-20-2024,17:41:24,Phi,840,5,4
Oct-20-2024,17:42:02,Phi,884,6,3
Oct-20-2024,17:42:02,Phi,884,6,8
Oct-20-2024,17:42:40,Phi,907,7,0
Oct-20-2024,17:42:41,Phi,907,7,9
Oct-20-2024,17:42:41,Phi,907,7,1
Oct-20-2024,17:42:41,Phi,907,7,8
Oct-20-2024,17:42:41,Phi,907,7,2
Oct-20-2024,17:42:42,Phi,908,8,3
Oct-20-2024,17:42:42,Phi,908,8,6
Oct-20-2024,17:42:42,Phi,908,8,4
Oct-20-2024,17:42:42,Phi,908,8,5
Oct-20-2024,17:42:43,Phi,908,8,1
Oct-20-2024,17:42:43,Phi,908,8,0
Oct-20-2024,17:42:44,Phi,908,8,9
Oct-20-2024,17:42:44,Phi,908,8,2
Oct-20-2024,17:42:44,Phi,909,8,3
Oct-20-2024,17:42:45,Phi,909,8,7
Oct-20-2024,17:42:45,Phi,909,8,4
Oct-20-2024,17:42:46,Phi,909,8,6
Oct-20-2024,17:42:46,Phi,909,8,5
Oct-20-2024,17:42:47,Phi,909,8,7
Oct-20-2024,17:42:47,Phi,909,8,4
Oct-20-2024,17:42:47,Phi,909,8,9
Oct-20-2024,17:42:47,Phi,909,8,3
Oct-20-2024,17:42:47,Phi,909,8,1
Oct-20-2024,17:42:48,Phi,909,8,0
Oct-20-2024,17:42:48,Phi,909,8,2
Oct-20-2024,17:42:48,Phi,909,8,3
Oct-20-2024,17:42:48,Phi,909,8,7
Oct-20-2024,17:42:49,Phi,909,8,6
Oct-20-2024,17:42:49,Phi,909,8,5
Oct-20-2024,17:42:49,Phi,910,9,1
Oct-20-2024,17:43:15,Phi,922,6,1
Oct-20-2024,17:43:15,Phi,922,6,2
Oct-20-2024,17:43:16,Phi,922,6,3
Oct-20-2024,17:43:16,Phi,922,6,4
Oct-20-2024,17:43:16,Phi,922,6,5
Oct-20-2024,17:43:17,Phi,923,9,7
Oct-20-2024,17:43:20,Phi,923,9,1
Oct-20-2024,17:43:20,Phi,923,9,2
Oct-20-2024,17:43:20,Phi,923,9,3
Oct-20-2024,17:43:20,Phi,923,9,4
Oct-20-2024,17:43:21,Phi,923,9,5
Oct-20-2024,17:43:21,Phi,923,9,6
Oct-20-2024,17:43:21,Phi,923,9,7
Oct-20-2024,17:43:21,Phi,923,9,8
Oct-20-2024,18:29:38,Phi,976,5,0
Oct-20-2024,18:29:38,Phi,977,6,0
Oct-20-2024,18:29:42,Phi,977,6,5
Oct-20-2024,18:29:49,Phi,980,2,6
Oct-20-2024,18:29:49,Phi,980,2,0
Oct-20-2024,18:29:56,Phi,980,2,5
Oct-20-2024,18:30:21,Phi,997,9,1
Oct-20-2024,18:30:21,Phi,997,9,0
Oct-20-2024,18:30:21,Phi,997,9,2
Oct-20-2024,18:30:23,Phi,999,6,8
Oct-20-2024,18:30:23,Phi,999,6,4
Oct-20-2024,18:30:23,Phi,999,6,7
Oct-20-2024,18:30:24,Phi,999,6,5
Oct-20-2024,18:30:32,Phi,1003,7,1
Oct-20-2024,18:30:33,Phi,1003,7,0
Oct-20-2024,18:30:33,Phi,1003,7,2
Oct-20-2024,18:30:33,Phi,1003,7,9
Oct-20-2024,18:30:33,Phi,1003,7,3
Oct-20-2024,18:30:33,Phi,1003,7,8
Oct-20-2024,18:30:34,Phi,1003,7,4
Oct-20-2024,18:30:35,Phi,1004,6,5
Oct-20-2024,18:30:37,Phi,1005,7,1
Oct-20-2024,18:30:37,Phi,1005,7,0
Oct-20-2024,18:30:37,Phi,1005,7,2
Oct-20-2024,18:30:37,Phi,1005,7,9
Oct-20-2024,18:30:38,Phi,1005,7,3
Oct-20-2024,18:30:38,Phi,1005,7,8
Oct-20-2024,18:30:38,Phi,1005,7,4
Oct-20-2024,18:31:40,Phi,962,8,1
Oct-20-2024,18:31:41,Phi,962,8,9
Oct-20-2024,18:31:42,Phi,962,8,2
Oct-20-2024,18:31:42,Phi,963,8,3
Oct-20-2024,18:31:42,Phi,963,8,7
Oct-20-2024,18:33:25,Phi,7,9,8
Oct-20-2024,18:33:29,Phi,11,4,3
Oct-20-2024,18:33:29,Phi,11,4,9
Oct-20-2024,18:34:02,Phi,56,3,2
Oct-20-2024,18:34:02,Phi,56,3,6
Oct-22-2024,17:54:40,Phi,859,4,5
Oct-22-2024,17:54:41,Phi,859,4,2
Oct-22-2024,17:55:14,Phi,871,0,8
Oct-22-2024,17:55:22,Phi,872,5,1
Oct-22-2024,17:55:25,Phi,872,5,0
Oct-22-2024,17:55:25,Phi,872,5,9
